pokemon_id,pokemon_name,opponent_id,opponent_name,wins,battles,win_probability,wins_majority
94,gengar,17,pidgeotto,17,20,0.85,1
94,gengar,18,pidgeot,0,20,0.0,0
94,gengar,19,rattata,20,20,1.0,1
94,gengar,20,raticate,20,20,1.0,1
94,gengar,21,spearow,20,20,1.0,1
94,gengar,22,fearow,6,20,0.3,0
94,gengar,23,ekans,20,20,1.0,1
94,gengar,24,arbok,20,20,1.0,1
94,gengar,25,pikachu,20,20,1.0,1
94,gengar,26,raichu,11,20,0.55,1
94,gengar,27,sandshrew,3,20,0.15,0
94,gengar,28,sandslash,0,20,0.0,0
94,gengar,29,nidoran-f,20,20,1.0,1
94,gengar,30,nidorina,20,20,1.0,1
94,gengar,31,nidoqueen,0,20,0.0,0
94,gengar,32,nidoran-m,20,20,1.0,1
94,gengar,33,nidorino,20,20,1.0,1
94,gengar,34,nidoking,0,20,0.0,0
94,gengar,35,clefairy,20,20,1.0,1
94,gengar,36,clefable,20,20,1.0,1
94,gengar,37,vulpix,20,20,1.0,1
94,gengar,38,ninetales,12,20,0.6,1
94,gengar,39,jigglypuff,20,20,1.0,1
94,gengar,40,wigglytuff,20,20,1.0,1
94,gengar,41,zubat,20,20,1.0,1
94,gengar,42,golbat,6,20,0.3,0
94,gengar,43,oddish,20,20,1.0,1
94,gengar,44,gloom,20,20,1.0,1
94,gengar,45,vileplume,17,20,0.85,1
94,gengar,46,paras,20,20,1.0,1
94,gengar,47,parasect,20,20,1.0,1
94,gengar,48,venonat,20,20,1.0,1
94,gengar,49,venomoth,20,20,1.0,1
94,gengar,50,diglett,20,20,1.0,1
94,gengar,51,dugtrio,0,20,0.0,0
94,gengar,52,meowth,20,20,1.0,1
94,gengar,53,persian,20,20,1.0,1
94,gengar,54,psyduck,20,20,1.0,1
94,gengar,55,golduck,0,20,0.0,0
94,gengar,56,mankey,20,20,1.0,1
94,gengar,57,primeape,20,20,1.0,1
94,gengar,58,growlithe,20,20,1.0,1
94,gengar,59,arcanine,1,20,0.05,0
94,gengar,60,poliwag,20,20,1.0,1
94,gengar,61,poliwhirl,17,20,0.85,1
94,gengar,62,poliwrath,4,20,0.2,0
94,gengar,63,abra,20,20,1.0,1
94,gengar,64,kadabra,20,20,1.0,1
94,gengar,65,alakazam,0,20,0.0,0
94,gengar,66,machop,20,20,1.0,1
94,gengar,67,machoke,20,20,1.0,1
94,gengar,68,machamp,20,20,1.0,1
94,gengar,69,bellsprout,20,20,1.0,1
94,gengar,70,weepinbell,20,20,1.0,1
94,gengar,71,victreebel,20,20,1.0,1
94,gengar,72,tentacool,20,20,1.0,1
94,gengar,73,tentacruel,16,20,0.8,1
94,gengar,74,geodude,0,20,0.0,0
94,gengar,75,graveler,0,20,0.0,0
94,gengar,76,golem,0,20,0.0,0
94,gengar,77,ponyta,20,20,1.0,1
94,gengar,78,rapidash,15,20,0.75,1
94,gengar,79,slowpoke,20,20,1.0,1
94,gengar,80,slowbro,0,20,0.0,0
94,gengar,81,magnemite,17,20,0.85,1
94,gengar,82,magneton,3,20,0.15,0
94,gengar,83,farfetchd,19,20,0.95,1
94,gengar,84,doduo,17,20,0.85,1
94,gengar,85,dodrio,2,20,0.1,0
94,gengar,86,seel,20,20,1.0,1
94,gengar,87,dewgong,8,20,0.4,0
94,gengar,88,grimer,20,20,1.0,1
94,gengar,89,muk,20,20,1.0,1
94,gengar,90,shellder,20,20,1.0,1
94,gengar,91,cloyster,0,20,0.0,0
94,gengar,92,gastly,20,20,1.0,1
94,gengar,93,haunter,20,20,1.0,1
94,gengar,95,onix,2,20,0.1,0
94,gengar,96,drowzee,20,20,1.0,1
94,gengar,97,hypno,18,20,0.9,1
94,gengar,98,krabby,20,20,1.0,1
94,gengar,99,kingler,18,20,0.9,1
94,gengar,100,voltorb,20,20,1.0,1
94,gengar,101,electrode,3,20,0.15,0
94,gengar,102,exeggcute,19,20,0.95,1
94,gengar,103,exeggutor,3,20,0.15,0
94,gengar,104,cubone,4,20,0.2,0
94,gengar,105,marowak,0,20,0.0,0
94,gengar,106,hitmonlee,20,20,1.0,1
94,gengar,107,hitmonchan,20,20,1.0,1
94,gengar,108,lickitung,20,20,1.0,1
94,gengar,109,koffing,20,20,1.0,1
94,gengar,110,weezing,19,20,0.95,1
94,gengar,111,rhyhorn,0,20,0.0,0
94,gengar,112,rhydon,0,20,0.0,0
94,gengar,113,chansey,20,20,1.0,1
94,gengar,114,tangela,20,20,1.0,1
94,gengar,115,kangaskhan,20,20,1.0,1
94,gengar,116,horsea,20,20,1.0,1
94,gengar,117,seadra,2,20,0.1,0
94,gengar,118,goldeen,20,20,1.0,1
94,gengar,119,seaking,18,20,0.9,1
94,gengar,120,staryu,20,20,1.0,1
94,gengar,121,starmie,0,20,0.0,0
94,gengar,122,mr-mime,16,20,0.8,1
94,gengar,123,scyther,4,20,0.2,0
94,gengar,124,jynx,20,20,1.0,1
94,gengar,125,electabuzz,7,20,0.35,0
94,gengar,126,magmar,7,20,0.35,0
94,gengar,127,pinsir,19,20,0.95,1
94,gengar,128,tauros,20,20,1.0,1
94,gengar,129,magikarp,20,20,1.0,1
94,gengar,130,gyarados,10,20,0.5,0
94,gengar,131,lapras,3,20,0.15,0
94,gengar,132,ditto,20,20,1.0,1
94,gengar,133,eevee,20,20,1.0,1
94,gengar,134,vaporeon,2,20,0.1,0
94,gengar,135,jolteon,0,20,0.0,0
94,gengar,136,flareon,9,20,0.45,0
94,gengar,137,porygon,20,20,1.0,1
94,gengar,138,omanyte,20,20,1.0,1
94,gengar,139,omastar,0,20,0.0,0
94,gengar,140,kabuto,4,20,0.2,0
94,gengar,141,kabutops,1,20,0.05,0
94,gengar,142,aerodactyl,0,20,0.0,0
94,gengar,143,snorlax,20,20,1.0,1
94,gengar,144,articuno,0,20,0.0,0
94,gengar,145,zapdos,2,20,0.1,0
94,gengar,146,moltres,1,20,0.05,0
94,gengar,147,dratini,20,20,1.0,1
94,gengar,148,dragonair,19,20,0.95,1
94,gengar,149,dragonite,0,20,0.0,0
94,gengar,150,mewtwo,0,20,0.0,0
94,gengar,151,mew,0,20,0.0,0
95,onix,1,bulbasaur,0,20,0.0,0
95,onix,2,ivysaur,0,20,0.0,0
95,onix,3,venusaur,0,20,0.0,0
95,onix,4,charmander,20,20,1.0,1
95,onix,5,charmeleon,11,20,0.55,1
95,onix,6,charizard,3,20,0.15,0
95,onix,7,squirtle,0,20,0.0,0
95,onix,8,wartortle,0,20,0.0,0
95,onix,9,blastoise,0,20,0.0,0
95,onix,10,caterpie,20,20,1.0,1
95,onix,11,metapod,20,20,1.0,1
95,onix,12,butterfree,20,20,1.0,1
95,onix,13,weedle,20,20,1.0,1
95,onix,14,kakuna,20,20,1.0,1
95,onix,15,beedrill,18,20,0.9,1
95,onix,16,pidgey,20,20,1.0,1
95,onix,17,pidgeotto,20,20,1.0,1
95,onix,18,pidgeot,20,20,1.0,1
95,onix,19,rattata,20,20,1.0,1
95,onix,20,raticate,20,20,1.0,1
95,onix,21,spearow,20,20,1.0,1
95,onix,22,fearow,20,20,1.0,1
95,onix,23,ekans,20,20,1.0,1
95,onix,24,arbok,20,20,1.0,1
95,onix,25,pikachu,20,20,1.0,1
95,onix,26,raichu,20,20,1.0,1
95,onix,27,sandshrew,0,20,0.0,0
95,onix,28,sandslash,0,20,0.0,0
95,onix,29,nidoran-f,20,20,1.0,1
95,onix,30,nidorina,20,20,1.0,1
95,onix,31,nidoqueen,0,20,0.0,0
95,onix,32,nidoran-m,20,20,1.0,1
95,onix,33,nidorino,20,20,1.0,1
95,onix,34,nidoking,0,20,0.0,0
95,onix,35,clefairy,20,20,1.0,1
95,onix,36,clefable,20,20,1.0,1
95,onix,37,vulpix,20,20,1.0,1
95,onix,38,ninetales,9,20,0.45,0
95,onix,39,jigglypuff,20,20,1.0,1
95,onix,40,wigglytuff,20,20,1.0,1
95,onix,41,zubat,20,20,1.0,1
95,onix,42,golbat,20,20,1.0,1
95,onix,43,oddish,0,20,0.0,0
95,onix,44,gloom,0,20,0.0,0
95,onix,45,vileplume,0,20,0.0,0
95,onix,46,paras,2,20,0.1,0
95,onix,47,parasect,3,20,0.15,0
95,onix,48,venonat,20,20,1.0,1
95,onix,49,venomoth,20,20,1.0,1
95,onix,50,diglett,20,20,1.0,1
95,onix,51,dugtrio,0,20,0.0,0
95,onix,52,meowth,20,20,1.0,1
95,onix,53,persian,20,20,1.0,1
95,onix,54,psyduck,0,20,0.0,0
95,onix,55,golduck,0,20,0.0,0
95,onix,56,mankey,5,20,0.25,0
95,onix,57,primeape,0,20,0.0,0
95,onix,58,growlithe,20,20,1.0,1
95,onix,59,arcanine,0,20,0.0,0
95,onix,60,poliwag,0,20,0.0,0
95,onix,61,poliwhirl,0,20,0.0,0
95,onix,62,poliwrath,0,20,0.0,0
95,onix,63,abra,0,20,0.0,0
95,onix,64,kadabra,0,20,0.0,0
95,onix,65,alakazam,0,20,0.0,0
95,onix,66,machop,3,20,0.15,0
95,onix,67,machoke,3,20,0.15,0
95,onix,68,machamp,0,20,0.0,0
95,onix,69,bellsprout,1,20,0.05,0
95,onix,70,weepinbell,0,20,0.0,0
95,onix,71,victreebel,0,20,0.0,0
95,onix,72,tentacool,9,20,0.45,0
95,onix,73,tentacruel,0,20,0.0,0
95,onix,74,geodude,17,20,0.85,1
95,onix,75,graveler,6,20,0.3,0
95,onix,76,golem,0,20,0.0,0
95,onix,77,ponyta,13,20,0.65,1
95,onix,78,rapidash,16,20,0.8,1
95,onix,79,slowpoke,0,20,0.0,0
95,onix,80,slowbro,0,20,0.0,0
95,onix,81,magnemite,20,20,1.0,1
95,onix,82,magneton,20,20,1.0,1
95,onix,83,farfetchd,20,20,1.0,1
95,onix,84,doduo,20,20,1.0,1
95,onix,85,dodrio,20,20,1.0,1
95,onix,86,seel,0,20,0.0,0
95,onix,87,dewgong,0,20,0.0,0
95,onix,88,grimer,20,20,1.0,1
95,onix,89,muk,20,20,1.0,1
95,onix,90,shellder,0,20,0.0,0
95,onix,91,cloyster,0,20,0.0,0
95,onix,92,gastly,20,20,1.0,1
95,onix,93,haunter,20,20,1.0,1
95,onix,94,gengar,19,20,0.95,1
95,onix,96,drowzee,4,20,0.2,0
95,onix,97,hypno,0,20,0.0,0
95,onix,98,krabby,0,20,0.0,0
95,onix,99,kingler,0,20,0.0,0
95,onix,100,voltorb,20,20,1.0,1
95,onix,101,electrode,20,20,1.0,1
95,onix,102,exeggcute,0,20,0.0,0
95,onix,103,exeggutor,0,20,0.0,0
95,onix,104,cubone,0,20,0.0,0
95,onix,105,marowak,0,20,0.0,0
95,onix,106,hitmonlee,0,20,0.0,0
95,onix,107,hitmonchan,0,20,0.0,0
95,onix,108,lickitung,20,20,1.0,1
95,onix,109,koffing,20,20,1.0,1
95,onix,110,weezing,20,20,1.0,1
95,onix,111,rhyhorn,6,20,0.3,0
95,onix,112,rhydon,0,20,0.0,0
95,onix,113,chansey,20,20,1.0,1
95,onix,114,tangela,0,20,0.0,0
95,onix,115,kangaskhan,13,20,0.65,1
95,onix,116,horsea,0,20,0.0,0
95,onix,117,seadra,0,20,0.0,0
95,onix,118,goldeen,0,20,0.0,0
95,onix,119,seaking,0,20,0.0,0
95,onix,120,staryu,0,20,0.0,0
95,onix,121,starmie,0,20,0.0,0
95,onix,122,mr-mime,0,20,0.0,0
95,onix,123,scyther,17,20,0.85,1
95,onix,124,jynx,0,20,0.0,0
95,onix,125,electabuzz,20,20,1.0,1
95,onix,126,magmar,1,20,0.05,0
95,onix,127,pinsir,5,20,0.25,0
95,onix,128,tauros,4,20,0.2,0
95,onix,129,magikarp,1,20,0.05,0
95,onix,130,gyarados,0,20,0.0,0
95,onix,131,lapras,0,20,0.0,0
95,onix,132,ditto,20,20,1.0,1
95,onix,133,eevee,20,20,1.0,1
95,onix,134,vaporeon,0,20,0.0,0
95,onix,135,jolteon,20,20,1.0,1
95,onix,136,flareon,18,20,0.9,1
95,onix,137,porygon,20,20,1.0,1
95,onix,138,omanyte,2,20,0.1,0
95,onix,139,omastar,0,20,0.0,0
95,onix,140,kabuto,3,20,0.15,0
95,onix,141,kabutops,0,20,0.0,0
95,onix,142,aerodactyl,20,20,1.0,1
95,onix,143,snorlax,19,20,0.95,1
95,onix,144,articuno,0,20,0.0,0
95,onix,145,zapdos,20,20,1.0,1
95,onix,146,moltres,1,20,0.05,0
95,onix,147,dratini,13,20,0.65,1
95,onix,148,dragonair,1,20,0.05,0
95,onix,149,dragonite,0,20,0.0,0
95,onix,150,mewtwo,0,20,0.0,0
95,onix,151,mew,0,20,0.0,0
96,drowzee,1,bulbasaur,19,20,0.95,1
96,drowzee,2,ivysaur,15,20,0.75,1
96,drowzee,3,venusaur,3,20,0.15,0
96,drowzee,4,charmander,13,20,0.65,1
96,drowzee,5,charmeleon,0,20,0.0,0
96,drowzee,6,charizard,0,20,0.0,0
96,drowzee,7,squirtle,19,20,0.95,1
96,drowzee,8,wartortle,3,20,0.15,0
96,drowzee,9,blastoise,0,20,0.0,0
96,drowzee,10,caterpie,2,20,0.1,0
96,drowzee,11,metapod,20,20,1.0,1
96,drowzee,12,butterfree,0,20,0.0,0
96,drowzee,13,weedle,20,20,1.0,1
96,drowzee,14,kakuna,20,20,1.0,1
96,drowzee,15,beedrill,0,20,0.0,0
96,drowzee,16,pidgey,18,20,0.9,1
96,drowzee,17,pidgeotto,0,20,0.0,0
96,drowzee,18,pidgeot,0,20,0.0,0
96,drowzee,19,rattata,3,20,0.15,0
96,drowzee,20,raticate,0,20,0.0,0
96,drowzee,21,spearow,2,20,0.1,0
96,drowzee,22,fearow,0,20,0.0,0
96,drowzee,23,ekans,0,20,0.0,0
96,drowzee,24,arbok,2,20,0.1,0
96,drowzee,25,pikachu,11,20,0.55,1
96,drowzee,26,raichu,0,20,0.0,0
96,drowzee,27,sandshrew,19,20,0.95,1
96,drowzee,28,sandslash,0,20,0.0,0
96,drowzee,29,nidoran-f,20,20,1.0,1
96,drowzee,30,nidorina,1,20,0.05,0
96,drowzee,31,nidoqueen,0,20,0.0,0
96,drowzee,32,nidoran-m,13,20,0.65,1
96,drowzee,33,nidorino,2,20,0.1,0
96,drowzee,34,nidoking,0,20,0.0,0
96,drowzee,35,clefairy,2,20,0.1,0
96,drowzee,36,clefable,0,20,0.0,0
96,drowzee,37,vulpix,18,20,0.9,1
96,drowzee,38,ninetales,0,20,0.0,0
96,drowzee,39,jigglypuff,17,20,0.85,1
96,drowzee,40,wigglytuff,0,20,0.0,0
96,drowzee,41,zubat,20,20,1.0,1
96,drowzee,42,golbat,0,20,0.0,0
96,drowzee,43,oddish,20,20,1.0,1
96,drowzee,44,gloom,20,20,1.0,1
96,drowzee,45,vileplume,1,20,0.05,0
96,drowzee,46,paras,0,20,0.0,0
96,drowzee,47,parasect,0,20,0.0,0
96,drowzee,48,venonat,0,20,0.0,0
96,drowzee,49,venomoth,0,20,0.0,0
96,drowzee,50,diglett,5,20,0.25,0
96,drowzee,51,dugtrio,0,20,0.0,0
96,drowzee,52,meowth,16,20,0.8,1
96,drowzee,53,persian,0,20,0.0,0
96,drowzee,54,psyduck,14,20,0.7,1
96,drowzee,55,golduck,0,20,0.0,0
96,drowzee,56,mankey,17,20,0.85,1
96,drowzee,57,primeape,13,20,0.65,1
96,drowzee,58,growlithe,4,20,0.2,0
96,drowzee,59,arcanine,0,20,0.0,0
96,drowzee,60,poliwag,20,20,1.0,1
96,drowzee,61,poliwhirl,14,20,0.7,1
96,drowzee,62,poliwrath,5,20,0.25,0
96,drowzee,63,abra,3,20,0.15,0
96,drowzee,64,kadabra,0,20,0.0,0
96,drowzee,65,alakazam,0,20,0.0,0
96,drowzee,66,machop,20,20,1.0,1
96,drowzee,67,machoke,15,20,0.75,1
96,drowzee,68,machamp,0,20,0.0,0
96,drowzee,69,bellsprout,20,20,1.0,1
96,drowzee,70,weepinbell,17,20,0.85,1
96,drowzee,71,victreebel,7,20,0.35,0
96,drowzee,72,tentacool,16,20,0.8,1
96,drowzee,73,tentacruel,0,20,0.0,0
96,drowzee,74,geodude,19,20,0.95,1
96,drowzee,75,graveler,3,20,0.15,0
96,drowzee,76,golem,0,20,0.0,0
96,drowzee,77,ponyta,4,20,0.2,0
96,drowzee,78,rapidash,0,20,0.0,0
96,drowzee,79,slowpoke,9,20,0.45,0
96,drowzee,80,slowbro,0,20,0.0,0
96,drowzee,81,magnemite,5,20,0.25,0
96,drowzee,82,magneton,0,20,0.0,0
96,drowzee,83,farfetchd,0,20,0.0,0
96,drowzee,84,doduo,1,20,0.05,0
96,drowzee,85,dodrio,0,20,0.0,0
96,drowzee,86,seel,14,20,0.7,1
96,drowzee,87,dewgong,0,20,0.0,0
96,drowzee,88,grimer,19,20,0.95,1
96,drowzee,89,muk,0,20,0.0,0
96,drowzee,90,shellder,20,20,1.0,1
96,drowzee,91,cloyster,4,20,0.2,0
96,drowzee,92,gastly,19,20,0.95,1
96,drowzee,93,haunter,2,20,0.1,0
96,drowzee,94,gengar,0,20,0.0,0
96,drowzee,95,onix,13,20,0.65,1
96,drowzee,97,hypno,0,20,0.0,0
96,drowzee,98,krabby,20,20,1.0,1
96,drowzee,99,kingler,12,20,0.6,1
96,drowzee,100,voltorb,12,20,0.6,1
96,drowzee,101,electrode,0,20,0.0,0
96,drowzee,102,exeggcute,5,20,0.25,0
96,drowzee,103,exeggutor,0,20,0.0,0
96,drowzee,104,cubone,18,20,0.9,1
96,drowzee,105,marowak,0,20,0.0,0
96,drowzee,106,hitmonlee,0,20,0.0,0
96,drowzee,107,hitmonchan,4,20,0.2,0
96,drowzee,108,lickitung,0,20,0.0,0
96,drowzee,109,koffing,20,20,1.0,1
96,drowzee,110,weezing,2,20,0.1,0
96,drowzee,111,rhyhorn,11,20,0.55,1
96,drowzee,112,rhydon,0,20,0.0,0
96,drowzee,113,chansey,0,20,0.0,0
96,drowzee,114,tangela,3,20,0.15,0
96,drowzee,115,kangaskhan,0,20,0.0,0
96,drowzee,116,horsea,18,20,0.9,1
96,drowzee,117,seadra,1,20,0.05,0
96,drowzee,118,goldeen,20,20,1.0,1
96,drowzee,119,seaking,0,20,0.0,0
96,drowzee,120,staryu,4,20,0.2,0
96,drowzee,121,starmie,0,20,0.0,0
96,drowzee,122,mr-mime,0,20,0.0,0
96,drowzee,123,scyther,0,20,0.0,0
96,drowzee,124,jynx,0,20,0.0,0
96,drowzee,125,electabuzz,0,20,0.0,0
96,drowzee,126,magmar,0,20,0.0,0
96,drowzee,127,pinsir,0,20,0.0,0
96,drowzee,128,tauros,0,20,0.0,0
96,drowzee,129,magikarp,20,20,1.0,1
96,drowzee,130,gyarados,0,20,0.0,0
96,drowzee,131,lapras,0,20,0.0,0
96,drowzee,132,ditto,0,20,0.0,0
96,drowzee,133,eevee,0,20,0.0,0
96,drowzee,134,vaporeon,0,20,0.0,0
96,drowzee,135,jolteon,0,20,0.0,0
96,drowzee,136,flareon,0,20,0.0,0
96,drowzee,137,porygon,0,20,0.0,0
96,drowzee,138,omanyte,19,20,0.95,1
96,drowzee,139,omastar,0,20,0.0,0
96,drowzee,140,kabuto,2,20,0.1,0
96,drowzee,141,kabutops,0,20,0.0,0
96,drowzee,142,aerodactyl,0,20,0.0,0
96,drowzee,143,snorlax,0,20,0.0,0
96,drowzee,144,articuno,0,20,0.0,0
96,drowzee,145,zapdos,0,20,0.0,0
96,drowzee,146,moltres,0,20,0.0,0
96,drowzee,147,dratini,18,20,0.9,1
96,drowzee,148,dragonair,0,20,0.0,0
96,drowzee,149,dragonite,0,20,0.0,0
96,drowzee,150,mewtwo,0,20,0.0,0
96,drowzee,151,mew,0,20,0.0,0
97,hypno,1,bulbasaur,20,20,1.0,1
97,hypno,2,ivysaur,20,20,1.0,1
97,hypno,3,venusaur,18,20,0.9,1
97,hypno,4,charmander,20,20,1.0,1
97,hypno,5,charmeleon,16,20,0.8,1
97,hypno,6,charizard,2,20,0.1,0
97,hypno,7,squirtle,20,20,1.0,1
97,hypno,8,wartortle,20,20,1.0,1
97,hypno,9,blastoise,3,20,0.15,0
97,hypno,10,caterpie,20,20,1.0,1
97,hypno,11,metapod,20,20,1.0,1
97,hypno,12,butterfree,3,20,0.15,0
97,hypno,13,weedle,20,20,1.0,1
97,hypno,14,kakuna,20,20,1.0,1
97,hypno,15,beedrill,2,20,0.1,0
97,hypno,16,pidgey,20,20,1.0,1
97,hypno,17,pidgeotto,20,20,1.0,1
97,hypno,18,pidgeot,5,20,0.25,0
97,hypno,19,rattata,20,20,1.0,1
97,hypno,20,raticate,7,20,0.35,0
97,hypno,21,spearow,20,20,1.0,1
97,hypno,22,fearow,2,20,0.1,0
97,hypno,23,ekans,20,20,1.0,1
97,hypno,24,arbok,15,20,0.75,1
97,hypno,25,pikachu,20,20,1.0,1
97,hypno,26,raichu,11,20,0.55,1
97,hypno,27,sandshrew,20,20,1.0,1
97,hypno,28,sandslash,17,20,0.85,1
97,hypno,29,nidoran-f,20,20,1.0,1
97,hypno,30,nidorina,20,20,1.0,1
97,hypno,31,nidoqueen,15,20,0.75,1
97,hypno,32,nidoran-m,20,20,1.0,1
97,hypno,33,nidorino,20,20,1.0,1
97,hypno,34,nidoking,12,20,0.6,1
97,hypno,35,clefairy,20,20,1.0,1
97,hypno,36,clefable,4,20,0.2,0
97,hypno,37,vulpix,20,20,1.0,1
97,hypno,38,ninetales,3,20,0.15,0
97,hypno,39,jigglypuff,20,20,1.0,1
97,hypno,40,wigglytuff,18,20,0.9,1
97,hypno,41,zubat,20,20,1.0,1
97,hypno,42,golbat,14,20,0.7,1
97,hypno,43,oddish,20,20,1.0,1
97,hypno,44,gloom,20,20,1.0,1
97,hypno,45,vileplume,20,20,1.0,1
97,hypno,46,paras,19,20,0.95,1
97,hypno,47,parasect,6,20,0.3,0
97,hypno,48,venonat,20,20,1.0,1
97,hypno,49,venomoth,3,20,0.15,0
97,hypno,50,diglett,20,20,1.0,1
97,hypno,51,dugtrio,7,20,0.35,0
97,hypno,52,meowth,19,20,0.95,1
97,hypno,53,persian,1,20,0.05,0
97,hypno,54,psyduck,20,20,1.0,1
97,hypno,55,golduck,8,20,0.4,0
97,hypno,56,mankey,20,20,1.0,1
97,hypno,57,primeape,20,20,1.0,1
97,hypno,58,growlithe,20,20,1.0,1
97,hypno,59,arcanine,3,20,0.15,0
97,hypno,60,poliwag,20,20,1.0,1
97,hypno,61,poliwhirl,20,20,1.0,1
97,hypno,62,poliwrath,20,20,1.0,1
97,hypno,63,abra,20,20,1.0,1
97,hypno,64,kadabra,17,20,0.85,1
97,hypno,65,alakazam,3,20,0.15,0
97,hypno,66,machop,20,20,1.0,1
97,hypno,67,machoke,20,20,1.0,1
97,hypno,68,machamp,20,20,1.0,1
97,hypno,69,bellsprout,20,20,1.0,1
97,hypno,70,weepinbell,20,20,1.0,1
97,hypno,71,victreebel,20,20,1.0,1
97,hypno,72,tentacool,20,20,1.0,1
97,hypno,73,tentacruel,17,20,0.85,1
97,hypno,74,geodude,20,20,1.0,1
97,hypno,75,graveler,20,20,1.0,1
97,hypno,76,golem,3,20,0.15,0
97,hypno,77,ponyta,20,20,1.0,1
97,hypno,78,rapidash,13,20,0.65,1
97,hypno,79,slowpoke,20,20,1.0,1
97,hypno,80,slowbro,0,20,0.0,0
97,hypno,81,magnemite,20,20,1.0,1
97,hypno,82,magneton,4,20,0.2,0
97,hypno,83,farfetchd,20,20,1.0,1
97,hypno,84,doduo,19,20,0.95,1
97,hypno,85,dodrio,1,20,0.05,0
97,hypno,86,seel,20,20,1.0,1
97,hypno,87,dewgong,11,20,0.55,1
97,hypno,88,grimer,20,20,1.0,1
97,hypno,89,muk,11,20,0.55,1
97,hypno,90,shellder,20,20,1.0,1
97,hypno,91,cloyster,20,20,1.0,1
97,hypno,92,gastly,20,20,1.0,1
97,hypno,93,haunter,19,20,0.95,1
97,hypno,94,gengar,5,20,0.25,0
97,hypno,95,onix,20,20,1.0,1
97,hypno,96,drowzee,20,20,1.0,1
97,hypno,98,krabby,20,20,1.0,1
97,hypno,99,kingler,20,20,1.0,1
97,hypno,100,voltorb,20,20,1.0,1
97,hypno,101,electrode,11,20,0.55,1
97,hypno,102,exeggcute,20,20,1.0,1
97,hypno,103,exeggutor,0,20,0.0,0
97,hypno,104,cubone,20,20,1.0,1
97,hypno,105,marowak,17,20,0.85,1
97,hypno,106,hitmonlee,19,20,0.95,1
97,hypno,107,hitmonchan,20,20,1.0,1
97,hypno,108,lickitung,18,20,0.9,1
97,hypno,109,koffing,20,20,1.0,1
97,hypno,110,weezing,20,20,1.0,1
97,hypno,111,rhyhorn,20,20,1.0,1
97,hypno,112,rhydon,5,20,0.25,0
97,hypno,113,chansey,20,20,1.0,1
97,hypno,114,tangela,20,20,1.0,1
97,hypno,115,kangaskhan,0,20,0.0,0
97,hypno,116,horsea,20,20,1.0,1
97,hypno,117,seadra,20,20,1.0,1
97,hypno,118,goldeen,20,20,1.0,1
97,hypno,119,seaking,17,20,0.85,1
97,hypno,120,staryu,20,20,1.0,1
97,hypno,121,starmie,0,20,0.0,0
97,hypno,122,mr-mime,4,20,0.2,0
97,hypno,123,scyther,0,20,0.0,0
97,hypno,124,jynx,0,20,0.0,0
97,hypno,125,electabuzz,13,20,0.65,1
97,hypno,126,magmar,14,20,0.7,1
97,hypno,127,pinsir,0,20,0.0,0
97,hypno,128,tauros,0,20,0.0,0
97,hypno,129,magikarp,20,20,1.0,1
97,hypno,130,gyarados,11,20,0.55,1
97,hypno,131,lapras,6,20,0.3,0
97,hypno,132,ditto,20,20,1.0,1
97,hypno,133,eevee,19,20,0.95,1
97,hypno,134,vaporeon,3,20,0.15,0
97,hypno,135,jolteon,0,20,0.0,0
97,hypno,136,flareon,16,20,0.8,1
97,hypno,137,porygon,20,20,1.0,1
97,hypno,138,omanyte,20,20,1.0,1
97,hypno,139,omastar,20,20,1.0,1
97,hypno,140,kabuto,20,20,1.0,1
97,hypno,141,kabutops,0,20,0.0,0
97,hypno,142,aerodactyl,1,20,0.05,0
97,hypno,143,snorlax,0,20,0.0,0
97,hypno,144,articuno,0,20,0.0,0
97,hypno,145,zapdos,1,20,0.05,0
97,hypno,146,moltres,0,20,0.0,0
97,hypno,147,dratini,20,20,1.0,1
97,hypno,148,dragonair,20,20,1.0,1
97,hypno,149,dragonite,3,20,0.15,0
97,hypno,150,mewtwo,0,20,0.0,0
97,hypno,151,mew,0,20,0.0,0
98,krabby,1,bulbasaur,0,20,0.0,0
98,krabby,2,ivysaur,0,20,0.0,0
98,krabby,3,venusaur,0,20,0.0,0
98,krabby,4,charmander,5,20,0.25,0
98,krabby,5,charmeleon,0,20,0.0,0
98,krabby,6,charizard,0,20,0.0,0
98,krabby,7,squirtle,0,20,0.0,0
98,krabby,8,wartortle,0,20,0.0,0
98,krabby,9,blastoise,0,20,0.0,0
98,krabby,10,caterpie,20,20,1.0,1
98,krabby,11,metapod,20,20,1.0,1
98,krabby,12,butterfree,0,20,0.0,0
98,krabby,13,weedle,20,20,1.0,1
98,krabby,14,kakuna,20,20,1.0,1
98,krabby,15,beedrill,0,20,0.0,0
98,krabby,16,pidgey,17,20,0.85,1
98,krabby,17,pidgeotto,0,20,0.0,0
98,krabby,18,pidgeot,0,20,0.0,0
98,krabby,19,rattata,2,20,0.1,0
98,krabby,20,raticate,0,20,0.0,0
98,krabby,21,spearow,3,20,0.15,0
98,krabby,22,fearow,0,20,0.0,0
98,krabby,23,ekans,0,20,0.0,0
98,krabby,24,arbok,0,20,0.0,0
98,krabby,25,pikachu,0,20,0.0,0
98,krabby,26,raichu,0,20,0.0,0
98,krabby,27,sandshrew,20,20,1.0,1
98,krabby,28,sandslash,0,20,0.0,0
98,krabby,29,nidoran-f,14,20,0.7,1
